9,29
9,48
9,39
9,77
10,23
10,46
10,07
9,52
9,69
9,44
9,22
9,06
9,40
9,23
9,29
9,30
9,30
9,29
9,36
9,47
9,60
9,77
10,31
10,29
10,28
10,66
10,85
10,81
10,84
10,58
10,64
10,79
10,50
10,70
10,96
10,84
10,67
11,12
11,27
11,21
11,69
11,53
11,41
11,89
11,70
12,20
12,03
12,74
12,60
12,14
12,37
12,17
11,87
11,34
11,58
11,19
11,07
11,05
10,79
10,56
10,64
10,39
10,49
10,09
10,27
9,98
9,86
9,88
10,09
10,13
10,15
10,21
10,09
10,01
10,11
10,00
9,91
10,09
10,27
10,57
10,59
10,59
10,39
10,36
10,53
10,89
10,78
10,91
10,91
11,08
11,44
11,17
11,30
11,54
11,38
11,54
11,80
11,52
11,52
11,24
11,31
10,89
10,38
10,35
10,37
10,31
10,02
10,08
10,16
10,35
10,14
10,22
9,89
10,14
10,08
10,28
10,24
9,99
10,07
9,81
9,61
9,58
9,83
9,82
9,99
9,97
9,97
9,87
9,85
9,78
9,68
9,63
9,66
9,78
9,85
9,86
9,86
9,76
9,62
9,64
9,68
9,73
9,80
9,86
9,75
9,76
9,76
9,80
9,78
9,90
10,15
10,24
10,29
10,48
10,37
10,41
10,35
10,22
10,17
10,25
10,52
10,59
10,68
10,86
10,68
10,62
10,50
10,57
10,87
10,99
10,71
10,63
10,53
10,86
11,16
11,53
11,31
11,35
11,16
10,73
10,88
10,81
10,54
10,55
10,54
10,58
10,68
10,69
10,96
11,07
11,14
11,54
11,37
11,35
11,51
11,43
11,61
12,02
12,18
11,63
11,39
11,19
10,85
10,83
10,78
11,29
10,73
10,75
10,67
10,58
10,48
10,68
10,72
10,78
10,63
10,62
10,59
10,68
10,89
11,00
11,48
11,40
11,58
11,92
11,90
12,03
11,45
11,22
11,51
11,15
11,34
11,31
10,75
10,53
10,47
10,55
10,60
10,52
10,47
10,92
11,15
11,09
11,17
11,07
11,07
11,20
11,21
11,34
10,94
10,88
11,12
11,38
11,50
11,70
12,08
12,00
12,31
12,39
12,33
12,09
11,90
11,88
12,19
12,07
11,82
11,38
11,38
11,45
11,50
11,63
11,65
11,84
11,92
12,05
11,95
11,87
12,01
12,06
12,21
12,25
12,14
12,21
12,46
12,34
12,41
12,33
12,39
12,42
12,45
12,42
12,52
12,50
12,51
12,67
12,61
12,87
12,89
13,01
12,94
13,09
13,21
13,24
13,30
13,84
13,94
13,70
13,55
13,69
13,58
13,45
13,68
13,50
13,51
13,52
13,47
13,57
13,47
13,50
13,30
13,67
13,69
14,03
14,07
14,06
14,20
14,74
14,89
15,04
15,14
15,33
15,05
15,48
15,24
15,35
15,12
14,35
14,41
14,44
14,72
14,83
14,64
14,53
14,60
14,33
14,36
14,70
14,64
14,69
14,95
14,85
14,48
14,43
14,35
14,85
15,01
14,95
14,95
14,73
14,73
14,76
14,78
14,76
14,79
15,06
15,21
15,11
15,22
15,29
15,85
15,76
16,13
16,71
16,08
16,77
16,69
16,24
16,32
16,23
16,36
16,88
17,22
16,87
16,63
15,56
15,32
15,56
15,86
15,70
15,76
15,54
15,08
15,29
15,79
15,57
15,28
15,06
15,04
14,73
15,00
14,56
14,87
15,11
14,92
14,76
14,61
14,69
14,70
15,03
15,02
15,10
15,30
15,30
15,41
15,45
15,68
15,92
15,91
16,54
16,75
16,70
17,14
17,15
17,45
17,93
18,73
18,93
18,98
18,74
17,82
17,94
17,46
17,18
17,35
18,07
17,99
18,06
17,32
17,11
16,91
17,40
17,48
17,10
17,14
16,92
16,97
16,62
16,82
16,67
16,48
16,41
16,70
16,79
16,74
16,73
16,90
16,91
17,28
17,87
17,98
17,73
18,09
18,36
18,16
18,25
18,60
17,91
17,83
18,47
18,64
18,40
18,03
18,38
18,51
18,37
18,63
18,93
18,34
18,53
17,61
17,76
17,66
17,56
17,62
17,50
18,12
18,18
18,23
18,03
18,11
18,11
18,31
18,39
18,11
18,19
18,16
18,20
18,25
18,14
17,92
17,98
17,97
18,70
18,51
18,55
18,40
18,45
18,47
18,79
18,77
18,93
18,66
18,86
19,16
19,22
19,09
19,43
19,61
19,70
19,78
19,84
20,05
20,18
20,40
20,30
20,75
21,08
21,27
21,49
22,32
22,04
21,61
21,32
21,14
21,32
21,00
20,70
19,95
20,39
20,33
20,31
20,73
20,64
21,11
20,90
21,08
21,16
20,51
20,28
19,96
20,16
20,14
20,68
20,96
20,88
21,27
21,03
20,66
20,23
20,56
20,62
20,69
20,68
21,01
20,48
20,77
20,24
20,12
19,84
20,27
20,24
20,45
20,21
20,25
20,35
20,51
20,71
21,29
21,26
21,52
22,97
23,05
22,58
22,99
23,33
22,61
22,69
22,55
22,92
23,08
22,56
22,31
22,51
22,51
22,73
23,08
23,00
23,31
23,11
23,10
23,05
22,89
23,35
23,68
26,01
24,63
24,60
24,55
24,32
26,05
27,16
28,01
27,28
25,73
24,84
25,37
25,89
26,27
26,37
27,30
27,23
27,47
27,70
27,52
26,65
26,32
26,29
26,88
27,71
30,36
29,50
30,21
30,45
29,20
28,81
28,04
28,32
29,30
29,47
30,73
30,46
30,32
30,47
30,43
30,56
30,97
32,22
32,26
31,59
29,49
29,28
28,41
28,91
29,03
29,57
29,07
28,17
28,86
29,79
29,24
28,57
28,49
27,88
27,13
27,39
27,63
27,84
26,91
27,16
26,28
25,70
25,54
25,19
25,57
26,04
27,22
27,31
25,97
26,55
25,99
25,38
26,60
27,13
25,98
26,51
27,27
26,07
25,58
24,48
23,67
24,53
25,22
24,53
23,73
23,64
24,27
24,51
23,82
23,78
23,20
23,24
23,33
23,77
24,37
24,94
25,11
25,58
26,98
27,29
25,51
25,10
24,81
25,33
25,48
25,57
25,48
25,93
25,61
25,34
24,81
25,62
26,11
26,56
26,76
26,31
26,89
26,10
26,17
26,54
26,34
26,31
27,31
27,50
28,83
28,92
28,47
28,47
29,20
29,47
29,37
29,54
29,50
29,84
30,46
31,37
32,41
31,58
32,04
31,98
33,42
33,22
32,47
32,43
32,19
33,12
35,36
35,51
36,39
35,23
35,49
35,56
36,41
35,71
38,41
37,97
37,26
37,75
36,81
36,63
34,28
35,83
34,05
33,71
33,50
33,71
33,46
33,54
37,50
37,98
42,54
42,37
41,63
40,17
39,76
37,29
37,64
35,73
35,15
35,61
34,32
36,55
37,78
35,21
36,04
35,28
33,63
36,16
37,20
33,77
31,99
31,63
35,49
35,39
35,69
37,12
39,11
37,65
37,44
38,33
36,97
36,93
36,62
38,17
38,28
41,65
41,39
44,30
49,18
48,30
45,02
42,98
43,60
42,30
48,26
50,61
50,76
46,09
44,66
47,16
43,88
44,93
47,30
51,75
53,89
52,42
48,49
48,35
51,80
51,10
46,05
43,85
42,22
44,28
44,09
45,99
46,47
43,94
45,57
47,72
47,57
45,35
41,84
41,05
39,45
40,25
42,30
44,66
42,61
42,61
37,24
36,26
33,36
32,50
30,71
29,11
28,78
28,40
27,90
27,59
27,95
28,00
28,55
28,54
29,32
28,64
28,65
28,25
28,64
27,08
26,89
27,03
26,82
27,01
27,22
27,74
28,28
28,91
29,48
29,84
29,21
28,11
28,23
29,40
29,38
29,73
29,89
28,84
30,02
30,15
29,16
30,39
29,72
30,10
29,45
29,75
29,08
28,63
29,25
29,62
29,87
29,44
29,52
30,10
28,50
28,02
28,22
28,70
27,95
27,90
27,42
27,46
27,05
27,50
27,02
27,70
28,07
27,27
26,98
26,86
27,08
27,72
28,10
28,46
28,94
30,62
30,93
29,61
29,80
29,75
30,17
29,53
29,38
29,57
29,31
29,53
29,63
29,56
30,80
30,71
31,85
31,99
31,61
31,85
32,92
33,38
33,00
35,14
34,73
36,90
35,35
32,46
31,67
31,24
30,33
30,14
30,22
30,12
29,53
30,08
29,94
29,08
29,80
30,75
30,26
29,19
28,90
28,44
28,37
28,16
28,28
28,33
28,54
28,81
28,98
29,22
29,46
29,89
30,15
30,12
30,10
30,98
30,87
30,32
30,62
30,74
31,15
31,03
31,34
31,10
30,42
31,06
31,00
31,10
31,14
32,15
33,15
32,24
32,03
32,29
32,15
32,02
32,50
31,87
32,21
32,10
31,41
31,28
31,14
31,70
31,94
31,72
31,85
31,66
31,65
31,91
32,14
32,12
31,76
32,39
32,57
32,46
33,88
35,01
34,84
33,49
33,21
33,82
34,86
33,87
33,63
33,93
35,09
35,50
34,10
34,86
34,92
35,01
34,30
34,54
34,77
34,86
36,18
35,77
36,38
36,30
36,27
36,70
36,16
35,60
36,07
36,56
37,17
37,45
37,82
38,24
38,46
40,12
39,96
40,30
40,36
40,59
40,75
42,20
41,17
40,87
40,74
40,36
40,35
40,17
41,77
41,53
40,64
40,31
41,55
40,80
40,67
40,50
40,60
41,29
41,45
42,24
42,58
42,17
42,40
43,18
43,40
45,74
46,15
45,22
46,02
45,97
45,52
44,38
44,50
43,47
42,01
41,66
43,06
43,03
42,73
42,50
40,71
39,88
41,10
40,09
40,48
40,93
40,74
42,59
42,89
42,30
41,71
41,85
42,30
43,23
44,92
45,38
44,67
44,63
42,91
42,04
42,42
44,04
44,28
44,74
45,13
46,55
47,85
47,55
47,53
45,76
45,80
43,23
44,45
43,69
42,42
41,78
41,44
42,65
42,44
42,81
42,89
43,65
45,01
44,55
45,82
48,02
47,41
46,91
44,67
46,11
46,25
46,27
46,66
46,76
49,10
51,82
49,13
48,90
48,26
45,89
44,09
45,72
45,54
42,78
43,55
46,09
46,23
51,23
48,20
47,43
46,64
44,82
45,07
44,65
44,91
43,36
42,13
43,26
42,50
43,56
46,37
44,91
44,37
42,97
43,00
43,69
43,75
44,10
